"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,1605,0.05764211,0.04003156,0.002333014,0.003137529,0.05587716,0.03617456,0.002249655,0.003090917,0,0.9205198,0,0
0,1620,0.05703769,0.03959455,0.002311953,0.003119076,0.05529211,0.03579025,0.002229158,0.003070771,0,0.9207702,0,0
0,1635,0.05644371,0.03916583,0.002291224,0.00310077,0.05471746,0.03541354,0.002209002,0.003050849,0,0.9210202,0,0
0,1650,0.05585986,0.03874515,0.002270816,0.003082613,0.05415284,0.03504419,0.002189175,0.003031149,0,0.9212695,0,0
0,1665,0.05528583,0.03833229,0.00225072,0.003064605,0.05359796,0.03468196,0.002169669,0.003011668,0,0.9215185,0,0
0,1680,0.05472133,0.03792701,0.002230929,0.003046747,0.05305251,0.03432664,0.002150473,0.002992405,0,0.921767,0,0
0,1695,0.05416607,0.03752895,0.002211432,0.003029038,0.05251616,0.03397771,0.002131577,0.002973357,0,0.9220124,0,0
0,1710,0.05361932,0.03713655,0.002192206,0.003011471,0.05198798,0.03363352,0.002112946,0.002954505,0,0.9222524,0,0
0,1725,0.05308031,0.03674963,0.002173225,0.00299403,0.05146731,0.03329423,0.002094558,0.002935829,0,0.9224904,0,0
0,1740,0.05254893,0.0363688,0.002154485,0.002976715,0.05095413,0.03296043,0.002076416,0.00291733,0,0.9227276,0,0
0,1755,0.0520252,0.03599432,0.00213599,0.002959533,0.05044852,0.03263237,0.002058522,0.002899015,0,0.9229642,0,0
0,1770,0.05150916,0.03562626,0.002117742,0.002942488,0.04995048,0.03231007,0.002040878,0.002880889,0,0.9232004,0,0
0,1785,0.05100076,0.03526456,0.00209974,0.002925584,0.04945997,0.03199349,0.002023484,0.002862956,0,0.9234361,0,0
0,1800,0.05049991,0.03490911,0.002081982,0.002908823,0.04897688,0.03168252,0.002006336,0.002845215,0,0.9236715,0,0
0,1815,0.05000649,0.03455979,0.002064465,0.002892205,0.04850108,0.03137704,0.001989431,0.002827667,0,0.9239065,0,0
0,1830,0.04952035,0.03421646,0.002047183,0.002875731,0.04803241,0.0310769,0.001972762,0.002810309,0,0.9241413,0,0
0,1845,0.04904133,0.03387899,0.002030134,0.002859399,0.04757071,0.03078199,0.001956327,0.002793139,0,0.9243758,0,0
0,1860,0.04856927,0.03354723,0.002013311,0.002843209,0.0471158,0.03049215,0.001940118,0.002776154,0,0.92461,0,0
0,1875,0.04810401,0.03322104,0.001996709,0.002827159,0.04666753,0.03020727,0.00192413,0.002759351,0,0.924844,0,0
0,1890,0.04764539,0.0329003,0.001980324,0.002811248,0.04622573,0.0299272,0.001908358,0.002742727,0,0.9250778,0,0
0,1905,0.04719325,0.03258487,0.001964151,0.002795474,0.04579025,0.02965183,0.001892797,0.002726278,0,0.9253114,0,0
0,1920,0.04674745,0.03227463,0.001948184,0.002779834,0.04536092,0.02938104,0.001877442,0.002710002,0,0.9255449,0,0
0,1935,0.04630782,0.03196944,0.00193242,0.002764328,0.04493761,0.0291147,0.001862287,0.002693894,0,0.9257782,0,0
0,1950,0.04587425,0.0316692,0.001916853,0.002748953,0.04452016,0.02885271,0.001847328,0.002677952,0,0.9260114,0,0
